source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
76,77,7,AST,30,,10.0,60,0.0,56.0,,10:41:10:50,10.0,11,,True,False
76,79,7,AST,30,,10.0,0,1.0,56.0,,10:53:10:56,10.0,38,,True,False
76,2087,5,AST,21,,10.0,149,1.0,56.0,,10:59:10:67,10.0,38,,True,False
76,2105,4,AST,30,,10.0,133,0.0,56.0,,10:59:10:67,10.0,32,,True,False
76,625,5,AST,6,,10.0,149,1.0,56.0,,10:69:24:5,24.0,38,,True,False
76,625,5,Artificial,23,,-1.0,149,-1.0,111.0,,,-1.0,38,,True,False
76,625,5,Artificial,24,,-1.0,149,-1.0,111.0,,,-1.0,38,,True,False
76,2137,4,AST,30,,10.0,148,0.0,111.0,,10::10:,-1.0,38,,True,False
76,2167,4,AST,31,,10.0,149,1.0,111.0,,10::10:,-1.0,38,,True,False
76,1771,5,AST,15,,10.0,65,2.0,111.0,,10:69:24:5,24.0,38,,True,False
76,1771,5,AST,14,,10.0,63,0.0,111.0,,10::10:,-1.0,38,,True,False
76,98,4,AST,31,,10.0,37,0.0,111.0,,10::10:,-1.0,38,,True,False
77,78,7,AST,30,,10.0,63,1.0,111.0,,10:70:10:73,10.0,38,,True,False
79,80,7,AST,31,,10.0,37,2.0,111.0,,10::10:,-1.0,38,,True,False
79,97,7,AST,14,,10.0,142,1.0,111.0,,10::10:,-1.0,38,,True,False
80,81,7,AST,31,,10.0,37,0.0,111.0,,10::10:,-1.0,38,,True,False
80,94,7,AST,30,,10.0,142,1.0,111.0,,10:74:10:80,10.0,38,,True,False
80,95,7,AST,31,,10.0,37,2.0,111.0,,10::10:,-1.0,38,,True,False
81,82,7,AST,14,,10.0,140,2.0,111.0,,10::10:,-1.0,38,,True,False
81,93,7,AST,31,,10.0,37,0.0,111.0,,10::10:,-1.0,38,,True,False
82,83,7,AST,30,,10.0,140,1.0,111.0,,10:81:10:87,10.0,38,,True,False
82,89,7,AST,31,,10.0,37,2.0,111.0,,10::10:,-1.0,38,,True,False
82,90,7,AST,31,,10.0,149,3.0,111.0,,10::10:,-1.0,38,,True,False
83,84,7,AST,18,,10.0,149,4.0,111.0,,10:92:24:5,24.0,38,,True,False
83,86,7,AST,10,,11.0,149,0.0,111.0,,11:8:23:9,23.0,38,,True,False
83,87,7,AST,11,,11.0,149,0.0,111.0,,11:8:23:9,23.0,38,,True,False
84,85,7,AST,21,,11.0,149,0.0,111.0,,11:12:11:15,11.0,38,,True,False
87,88,7,AST,30,,11.0,63,0.0,111.0,,11:12:11:15,11.0,13,,True,False
90,91,7,AST,18,,11.0,149,1.0,111.0,,11:17:13:9,13.0,38,,True,False
91,92,7,AST,5,,12.0,44,0.0,111.0,,12:12:12:51,12.0,38,,True,False
95,96,7,AST,13,NAME_NOT_FQ,12.0,149,0.0,111.0,,12:12:12:51,12.0,38,,True,False
98,99,7,AST,30,,12.0,42,0.0,111.0,,12:12:12:20,12.0,38,,True,False
98,101,7,AST,0,,12.0,12,1.0,111.0,,12:12:12:51,12.0,38,,True,False
98,1870,5,AST,28,,12.0,26,0.0,111.0,,12:21:12:22,12.0,38,,True,False
98,2090,5,AST,8,,12.0,33,1.0,111.0,,12:23:12:50,12.0,38,,True,False
98,2087,5,AST,30,,12.0,91,0.0,111.0,,12:23:12:45,12.0,38,,True,False
98,242,4,AST,21,,12.0,149,1.0,111.0,,12:45:12:48,12.0,38,,True,False
98,259,6,AST,30,,12.0,63,0.0,111.0,,12:45:12:48,12.0,13,,True,False
98,232,4,AST,30,,12.0,149,2.0,111.0,,12:48:12:50,12.0,38,,True,False
99,100,7,AST,11,,11.0,149,1.0,111.0,,11:8:23:9,23.0,38,,True,False
101,102,7,AST,31,,11.0,149,0.0,111.0,,11::11:,-1.0,38,,True,False
101,111,7,AST,18,,13.0,149,1.0,111.0,,13:13:23:9,23.0,38,,True,False
102,103,7,AST,5,,15.0,149,0.0,111.0,,15:12:22:14,22.0,38,compile second time to fit the usage,True,False
102,109,7,AST,13,NAME_NOT_FQ,15.0,149,0.0,111.0,,15:12:22:14,22.0,38,,True,False
103,104,7,AST,30,,15.0,66,0.0,111.0,,15:12:15:16,15.0,38,,True,False
103,108,7,AST,0,,15.0,149,1.0,111.0,,15:12:22:14,22.0,38,,True,False
104,105,7,AST,4,BINARY_ADD,15.0,31,0.0,111.0,,15:17:15:75,15.0,38,,True,False
104,106,7,AST,4,BINARY_ADD,15.0,30,0.0,111.0,,15:17:15:64,15.0,38,,True,False
106,107,7,AST,4,BINARY_ADD,15.0,29,0.0,111.0,,15:17:15:58,15.0,38,,True,False
109,110,7,AST,30,,15.0,90,0.0,111.0,,15:17:15:46,15.0,38,,True,False
111,112,1,AST,21,,15.0,149,1.0,111.0,,15:49:15:58,15.0,38,,True,False
111,113,2,AST,30,,15.0,60,0.0,111.0,,15:49:15:58,15.0,11,,True,False
111,114,7,AST,30,,15.0,0,1.0,111.0,,15:61:15:64,15.0,38,,True,False
111,115,7,AST,21,,15.0,149,1.0,111.0,,15:67:15:75,15.0,38,,True,False
111,116,7,AST,30,,15.0,133,0.0,111.0,,15:67:15:75,15.0,32,,True,False
111,129,7,AST,6,,15.0,149,1.0,111.0,,15:77:22:13,22.0,38,,True,False
111,130,7,Artificial,23,,-1.0,149,-1.0,162.0,,,-1.0,38,,True,False
111,215,7,Artificial,24,,-1.0,149,-1.0,162.0,,,-1.0,38,,True,False
111,216,7,AST,30,,15.0,148,0.0,162.0,,15::15:,-1.0,38,,True,False
116,117,7,AST,31,,15.0,149,1.0,162.0,,15::15:,-1.0,38,,True,False
116,121,7,AST,15,,15.0,65,2.0,162.0,,15:77:22:13,22.0,38,,True,False
116,125,7,AST,14,,15.0,63,0.0,162.0,,15::15:,-1.0,38,,True,False
117,118,7,AST,31,,15.0,37,0.0,162.0,,15::15:,-1.0,38,,True,False
117,119,7,AST,30,,15.0,63,1.0,162.0,,15:78:15:81,15.0,38,,True,False
117,120,7,AST,31,,15.0,37,2.0,162.0,,15::15:,-1.0,38,,True,False
121,122,7,AST,14,,15.0,142,1.0,162.0,,15::15:,-1.0,38,,True,False
121,123,7,AST,31,,15.0,37,0.0,162.0,,15::15:,-1.0,38,,True,False
121,124,7,AST,30,,15.0,142,1.0,162.0,,15:82:15:88,15.0,38,,True,False
125,126,7,AST,31,,15.0,37,2.0,162.0,,15::15:,-1.0,38,,True,False
125,127,7,AST,14,,15.0,140,2.0,162.0,,15::15:,-1.0,38,,True,False
125,128,7,AST,31,,15.0,37,0.0,162.0,,15::15:,-1.0,38,,True,False
130,131,7,AST,30,,15.0,140,1.0,162.0,,15:89:15:95,15.0,38,,True,False
131,132,7,AST,31,,15.0,37,2.0,162.0,,15::15:,-1.0,38,,True,False
131,146,7,AST,31,,15.0,149,3.0,162.0,,15::15:,-1.0,38,,True,False
132,133,7,AST,18,,15.0,149,4.0,162.0,,15:100:22:13,22.0,38,,True,False
132,135,7,AST,10,,16.0,149,0.0,162.0,,16:16:21:17,21.0,38,,True,False
133,134,7,AST,11,,16.0,149,0.0,162.0,,16:16:21:17,21.0,38,,True,False
135,136,7,AST,21,,16.0,149,0.0,162.0,,16:20:16:23,16.0,38,,True,False
136,137,7,AST,30,,16.0,63,0.0,162.0,,16:20:16:23,16.0,13,,True,False
136,139,7,AST,18,,16.0,149,1.0,162.0,,16:25:18:17,18.0,38,,True,False
137,138,7,AST,5,,17.0,45,0.0,162.0,,17:20:17:59,17.0,38,,True,False
139,140,7,AST,13,NAME_NOT_FQ,17.0,149,0.0,162.0,,17:20:17:59,17.0,38,,True,False
139,141,7,AST,30,,17.0,42,0.0,162.0,,17:20:17:28,17.0,38,,True,False
141,142,7,AST,0,,17.0,13,1.0,162.0,,17:20:17:59,17.0,38,,True,False
141,143,7,AST,28,,17.0,26,0.0,162.0,,17:29:17:30,17.0,38,,True,False
141,145,7,AST,8,,17.0,34,1.0,162.0,,17:31:17:58,17.0,38,,True,False
143,144,7,AST,30,,17.0,92,0.0,162.0,,17:31:17:53,17.0,38,,True,False
146,147,7,AST,21,,17.0,149,1.0,162.0,,17:53:17:56,17.0,38,,True,False
146,148,7,AST,30,,17.0,63,0.0,162.0,,17:53:17:56,17.0,13,,True,False
148,149,7,AST,30,,17.0,149,2.0,162.0,,17:56:17:58,17.0,38,,True,False
149,150,7,AST,11,,16.0,149,1.0,162.0,,16:16:21:17,21.0,38,,True,False
149,152,7,AST,31,,16.0,149,0.0,162.0,,16::16:,-1.0,38,,True,False
150,151,7,AST,18,,19.0,149,1.0,162.0,,19:20:21:17,21.0,38,,True,False
152,153,7,AST,5,,20.0,43,0.0,162.0,,20:20:20:119,20.0,38,,True,False
152,162,7,AST,13,NAME_NOT_FQ,20.0,149,0.0,162.0,,20:20:20:119,20.0,38,,True,False
153,154,7,AST,30,,20.0,42,0.0,162.0,,20:20:20:28,20.0,38,,True,False
153,160,7,AST,0,,20.0,11,1.0,162.0,,20:20:20:119,20.0,38,,True,False
154,155,7,AST,28,,20.0,25,0.0,162.0,,20:29:20:30,20.0,38,,True,False
154,159,7,AST,8,,20.0,32,1.0,162.0,,20:31:20:118,20.0,38,,True,False
155,156,7,AST,30,,20.0,28,0.0,162.0,,20:31:20:73,20.0,38,,True,False
155,157,7,AST,21,,20.0,149,1.0,162.0,,20:73:20:81,20.0,38,,True,False
157,158,7,AST,30,,20.0,133,0.0,162.0,,20:73:20:81,20.0,32,,True,False
160,161,7,AST,30,,20.0,20,2.0,162.0,,20:81:20:106,20.0,38,,True,False
162,163,1,AST,21,,20.0,149,3.0,162.0,,20:106:20:115,20.0,38,,True,False
162,164,2,AST,30,,20.0,60,0.0,162.0,,20:106:20:115,20.0,11,,True,False
162,165,7,AST,30,,20.0,1,4.0,162.0,,20:115:20:118,20.0,38,,True,False
162,166,7,AST,31,,15.0,149,5.0,162.0,,15::15:,-1.0,38,,True,False
162,167,7,AST,31,,15.0,149,6.0,162.0,,15::15:,-1.0,38,,True,False
162,180,7,AST,31,,10.0,149,5.0,111.0,,10::10:,-1.0,38,,True,False
162,181,7,AST,31,,10.0,149,6.0,111.0,,10::10:,-1.0,38,,True,False
162,213,7,AST,31,,6.0,149,5.0,56.0,,6::6:,-1.0,38,,True,False
162,214,7,AST,31,,6.0,149,6.0,56.0,,6::6:,-1.0,38,,True,False
167,168,7,AST,3,,27.0,79,5.0,14.0,,27::27:26,27.0,38,,True,False
167,172,7,AST,16,,27.0,78,0.0,14.0,,27::27:14,27.0,38,,True,False
167,176,7,AST,21,,27.0,149,0.0,14.0,,27::27:6,27.0,38,,True,False
168,169,7,AST,30,,27.0,77,0.0,14.0,,27::27:6,27.0,21,,True,False
168,170,7,AST,30,,27.0,69,1.0,14.0,,27:7:27:14,27.0,38,,True,False
168,171,7,AST,21,,27.0,149,1.0,14.0,,27:17:27:26,27.0,38,,True,False
172,173,7,AST,30,,27.0,112,0.0,14.0,,27:17:27:26,27.0,28,,True,False
172,174,7,Filesystem,25,,-1.0,149,-1.0,,,,-1.0,0,,True,False
172,175,7,AST,19,TOPLEVEL_FILE,1.0,149,-1.0,,,1::44:1,44.0,0,,True,False
176,177,7,Artificial,23,,-1.0,149,-1.0,227.0,,,-1.0,0,,True,False
176,178,7,Artificial,24,,-1.0,149,-1.0,227.0,,,-1.0,0,,True,False
176,179,7,AST,18,,1.0,149,0.0,227.0,,1::44:1,44.0,38,,True,False
181,182,7,AST,9,,1.0,66,0.0,227.0,,1::9:1,9.0,38,,True,False
182,183,7,Artificial,23,,-1.0,149,-1.0,231.0,,,-1.0,38,,True,False
