source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
124,126,5,AST,1,JS_OBJECT,19.0,169,1.0,114.0,,19:19:19:21,19.0,30,,True,False
124,127,5,AST,3,,20.0,54,2.0,114.0,,20:2:20:19,20.0,30,,True,False
128,129,5,AST,9,,20.0,53,0.0,114.0,,20:2:20:13,20.0,30,,True,False
128,130,5,AST,24,,20.0,169,0.0,114.0,,20:2:20:7,20.0,30,,True,False
128,131,5,AST,33,,20.0,49,0.0,114.0,,20:2:20:7,20.0,7,,True,False
132,133,5,AST,24,,20.0,169,1.0,114.0,,20:8:20:12,20.0,30,,True,False
132,134,5,AST,33,,20.0,130,0.0,114.0,,20:8:20:12,20.0,25,,True,False
132,135,5,AST,24,,20.0,169,1.0,114.0,,20:16:20:19,20.0,30,,True,False
136,137,5,AST,33,,20.0,97,0.0,114.0,,20:16:20:19,20.0,21,,True,False
136,138,5,AST,3,,21.0,120,3.0,114.0,,21:2:21:29,21.0,30,,True,False
136,139,5,AST,24,,21.0,169,0.0,114.0,,21:2:21:11,21.0,30,,True,False
141,142,5,AST,33,,21.0,119,0.0,114.0,,21:2:21:11,21.0,23,,True,False
141,149,5,AST,4,BINARY_BOOL_OR,21.0,121,1.0,114.0,,21:14:21:29,21.0,30,,True,False
141,156,5,AST,24,,21.0,169,0.0,114.0,,21:14:21:23,21.0,30,,True,False
141,164,5,AST,33,,21.0,119,0.0,114.0,,21:14:21:23,21.0,23,,True,False
141,171,5,AST,1,JS_OBJECT,21.0,169,1.0,114.0,,21:27:21:29,21.0,30,,True,False
141,174,5,AST,3,,23.0,93,4.0,114.0,,23:6:23:9,23.0,30,,True,False
141,392,5,AST,24,JS_DECL_VAR,23.0,169,0.0,114.0,,23:6:23:9,23.0,30,,True,False
142,143,5,AST,33,,23.0,93,0.0,114.0,,23:6:23:9,23.0,19,,True,False
142,145,5,AST,10,JS_FOR_IN,24.0,169,5.0,114.0,,24:2:54:3,54.0,30,,True,False
143,144,5,AST,24,,24.0,169,0.0,114.0,,24:13:24:16,24.0,30,,True,False
145,146,5,AST,33,,24.0,97,0.0,114.0,,24:13:24:16,24.0,21,,True,False
145,148,5,AST,34,,24.0,169,1.0,114.0,,24::24:,-1.0,30,,True,False
146,147,5,AST,24,,24.0,169,2.0,114.0,,24::24:,-1.0,30,,True,False
149,150,5,AST,33,,24.0,93,0.0,114.0,,24::24:,-1.0,19,,True,False
149,152,5,AST,20,,24.0,169,3.0,114.0,,24:18:54:3,54.0,30,,True,False
150,151,5,AST,11,,25.0,169,0.0,114.0,,25:4:53:5,53.0,30,,True,False
152,153,5,AST,12,,25.0,169,0.0,114.0,,25:4:53:5,53.0,30,,True,False
152,155,5,AST,13,,25.0,102,0.0,114.0,,25:7:25:30,25.0,30,,True,False
153,154,5,AST,24,,25.0,169,0.0,114.0,,25:7:25:10,25.0,30,,True,False
156,157,5,AST,33,,25.0,97,0.0,114.0,,25:7:25:10,25.0,21,,True,False
156,162,5,AST,33,,25.0,87,1.0,114.0,,25:11:25:25,25.0,30,,True,False
157,158,5,AST,0,,25.0,13,2.0,114.0,,25:7:25:30,25.0,30,,True,False
157,160,5,AST,24,,25.0,169,0.0,114.0,,25:26:25:29,25.0,30,,True,False
158,159,5,AST,33,,25.0,93,0.0,114.0,,25:26:25:29,25.0,19,,True,False
