source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
152,153,PARENT_OF,AST,AST_IF_ELEM,,25.0,,0.0,114.0,,25:4:53:5,53.0,,,True,
152,155,PARENT_OF,AST,AST_METHOD_CALL,,25.0,obj.hasOwnProperty(key),0.0,114.0,,25:7:25:30,25.0,,,True,
153,154,PARENT_OF,AST,AST_VAR,,25.0,,0.0,114.0,,25:7:25:10,25.0,,,True,
156,157,PARENT_OF,AST,string,,25.0,obj,0.0,114.0,,25:7:25:10,25.0,obj,,True,
156,162,PARENT_OF,AST,string,,25.0,hasOwnProperty,1.0,114.0,,25:11:25:25,25.0,,,True,
157,158,PARENT_OF,AST,AST_ARG_LIST,,25.0,(key),2.0,114.0,,25:7:25:30,25.0,,,True,
157,160,PARENT_OF,AST,AST_VAR,,25.0,,0.0,114.0,,25:26:25:29,25.0,,,True,
158,159,PARENT_OF,AST,string,,25.0,key,0.0,114.0,,25:26:25:29,25.0,key,,True,
160,161,PARENT_OF,AST,AST_STMT_LIST,,25.0,,1.0,114.0,,25:32:53:5,53.0,,,True,
162,163,PARENT_OF,AST,AST_IF,,26.0,,0.0,114.0,,26:6:52:7,52.0,,,True,
164,165,PARENT_OF,AST,AST_IF_ELEM,,26.0,,0.0,114.0,,26:6:52:7,52.0,,,True,
164,167,PARENT_OF,AST,AST_BINARY_OP,BINARY_BOOL_AND,26.0,typeof obj[key] === 'object' && obj[key] !== null,0.0,114.0,,26:9:26:58,26.0,,,True,
165,166,PARENT_OF,AST,AST_BINARY_OP,BINARY_IS_IDENTICAL,26.0,typeof obj[key] === 'object',0.0,114.0,,26:9:26:37,26.0,,,True,
167,168,PARENT_OF,AST,AST_CALL,JS_TYPEOF,26.0,typeof obj[key],0.0,114.0,,26:9:26:24,26.0,,,True,
167,170,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,26.0,,0.0,114.0,,26:9:26:24,26.0,,,True,
168,169,PARENT_OF,AST,string,,26.0,gettype,0.0,114.0,,26:9:26:24,26.0,,,True,
171,172,PARENT_OF,AST,AST_ARG_LIST,,26.0,,1.0,114.0,,26:9:26:24,26.0,,,True,
172,173,PARENT_OF,AST,AST_DIM,,26.0,obj[key],0.0,114.0,,26:16:26:24,26.0,,,True,
174,175,PARENT_OF,AST,AST_VAR,,26.0,,0.0,114.0,,26:16:26:19,26.0,,,True,
174,177,PARENT_OF,AST,string,,26.0,obj,0.0,114.0,,26:16:26:19,26.0,obj,,True,
174,178,PARENT_OF,AST,AST_VAR,,26.0,,1.0,114.0,,26:20:26:23,26.0,,,True,
174,180,PARENT_OF,AST,string,,26.0,key,0.0,114.0,,26:20:26:23,26.0,key,,True,
175,176,PARENT_OF,AST,string,,26.0,object,1.0,114.0,,26:29:26:37,26.0,,,True,
178,179,PARENT_OF,AST,AST_BINARY_OP,BINARY_IS_NOT_IDENTICAL,26.0,obj[key] !== null,1.0,114.0,,26:41:26:58,26.0,,,True,
180,181,PARENT_OF,AST,AST_DIM,,26.0,obj[key],0.0,114.0,,26:41:26:49,26.0,,,True,
181,182,PARENT_OF,AST,AST_VAR,,26.0,,0.0,114.0,,26:41:26:44,26.0,,,True,
182,183,PARENT_OF,AST,string,,26.0,obj,0.0,114.0,,26:41:26:44,26.0,obj,,True,
182,190,PARENT_OF,AST,AST_VAR,,26.0,,1.0,114.0,,26:45:26:48,26.0,,,True,
183,184,PARENT_OF,AST,string,,26.0,key,0.0,114.0,,26:45:26:48,26.0,key,,True,
183,186,PARENT_OF,AST,AST_CONST,,26.0,,1.0,114.0,,26::26:,,,,True,
183,187,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,26.0,,0.0,114.0,,26::26:,,,,True,
184,185,PARENT_OF,AST,string,,26.0,,0.0,114.0,,26::26:,,,,True,
187,188,PARENT_OF,AST,AST_STMT_LIST,,26.0,,1.0,114.0,,26:60:40:7,40.0,,,True,
188,189,PARENT_OF,AST,AST_ASSIGN,,27.0,subKey,0.0,114.0,,27:12:27:18,27.0,,,True,
190,191,PARENT_OF,AST,AST_VAR,JS_DECL_VAR,27.0,,0.0,114.0,,27:12:27:18,27.0,,,True,
191,192,PARENT_OF,AST,string,,27.0,subKey,0.0,114.0,,27:12:27:18,27.0,subKey,,True,
191,311,PARENT_OF,AST,AST_ASSIGN,,28.0,found = false,1.0,114.0,,28:12:28:25,28.0,,,True,
192,193,PARENT_OF,AST,AST_VAR,JS_DECL_VAR,28.0,,0.0,114.0,,28:12:28:17,28.0,,,True,
192,214,PARENT_OF,AST,string,,28.0,found,0.0,114.0,,28:12:28:17,28.0,found,,True,
193,194,PARENT_OF,AST,AST_CONST,,28.0,false,1.0,114.0,,28::28:,,,,True,
193,205,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,28.0,false,0.0,114.0,,28::28:,,,,True,
194,195,PARENT_OF,AST,string,,28.0,false,0.0,114.0,,28::28:,,,,True,
194,204,PARENT_OF,AST,AST_FOREACH,JS_FOR_IN,29.0,,2.0,114.0,,29:8:36:9,36.0,,,True,
195,196,PARENT_OF,AST,AST_VAR,,29.0,,0.0,114.0,,29:22:29:27,29.0,,,True,
195,198,PARENT_OF,AST,string,,29.0,cache,0.0,114.0,,29:22:29:27,29.0,cache,,True,
196,197,PARENT_OF,AST,,,29.0,,1.0,114.0,,29::29:,,,,True,
198,199,PARENT_OF,AST,AST_VAR,,29.0,,2.0,114.0,,29::29:,,,,True,
199,200,PARENT_OF,AST,string,,29.0,subKey,0.0,114.0,,29::29:,,subKey,,True,
199,202,PARENT_OF,AST,AST_STMT_LIST,,29.0,,3.0,114.0,,29:29:36:9,36.0,,,True,
200,201,PARENT_OF,AST,AST_IF,,30.0,,0.0,114.0,,30:10:35:11,35.0,,,True,
