source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
56,59,PARENT_OF,AST,AST_METHOD_CALL,,8.0,src_file.split('/').splice(-1),0.0,56.0,,8:18:8:48,8.0,,,True,
56,60,PARENT_OF,AST,AST_METHOD_CALL,,8.0,src_file.split('/'),0.0,56.0,,8:18:8:37,8.0,,,True,
56,61,PARENT_OF,AST,AST_VAR,,8.0,,0.0,56.0,,8:18:8:26,8.0,,,True,
56,74,PARENT_OF,AST,string,,8.0,src_file,0.0,56.0,,8:18:8:26,8.0,src_file,,True,
56,75,PARENT_OF,AST,string,,8.0,split,1.0,56.0,,8:27:8:32,8.0,,,True,
56,217,PARENT_OF,AST,AST_ARG_LIST,,8.0,('/'),2.0,56.0,,8:18:8:37,8.0,,,True,
56,218,PARENT_OF,AST,string,,8.0,/,0.0,56.0,,8:33:8:36,8.0,,,True,
56,2103,CALLS,AST,string,,8.0,splice,1.0,56.0,,8:38:8:44,8.0,,,True,
56,2135,CALLS,AST,AST_ARG_LIST,,8.0,(-1),2.0,56.0,,8:18:8:48,8.0,,,True,
56,2165,CALLS,AST,AST_UNARY_OP,UNARY_MINUS,8.0,-1,0.0,56.0,,8:45:8:47,8.0,,,True,
56,231,CALLS,AST,integer,,8.0,1,0.0,56.0,,8:46:8:47,8.0,,,True,
61,62,PARENT_OF,AST,integer,,8.0,0,1.0,56.0,,8:49:8:50,8.0,,,True,
61,66,PARENT_OF,AST,string,,8.0,split,1.0,56.0,,8:52:8:57,8.0,,,True,
61,70,PARENT_OF,AST,AST_ARG_LIST,,8.0,('.'),2.0,56.0,,8:18:8:62,8.0,,,True,
62,63,PARENT_OF,AST,string,,8.0,.,0.0,56.0,,8:58:8:61,8.0,,,True,
62,64,PARENT_OF,AST,integer,,8.0,0,1.0,56.0,,8:63:8:64,8.0,,,True,
62,65,PARENT_OF,AST,AST_CALL,,10.0,,1.0,56.0,,10:4:24:6,24.0,,compile and,True,
66,67,PARENT_OF,AST,AST_NAME,NAME_NOT_FQ,10.0,,0.0,56.0,,10:4:24:6,24.0,,,True,
66,68,PARENT_OF,AST,string,,10.0,exec,0.0,56.0,,10:4:10:8,10.0,,,True,
66,69,PARENT_OF,AST,AST_ARG_LIST,,10.0,,1.0,56.0,,10:4:24:6,24.0,,,True,
70,71,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,10.0,"\""pdflatex -output-directory \"" + dest_file + \"" \"" + src_file",0.0,56.0,,10:9:10:67,10.0,,,True,
70,72,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,10.0,"\""pdflatex -output-directory \"" + dest_file + \"" \""",0.0,56.0,,10:9:10:56,10.0,,,True,
70,73,PARENT_OF,AST,AST_BINARY_OP,BINARY_ADD,10.0,"\""pdflatex -output-directory \"" + dest_file",0.0,56.0,,10:9:10:50,10.0,,,True,
75,76,PARENT_OF,AST,string,,10.0,pdflatex -output-directory ,0.0,56.0,,10:9:10:38,10.0,,,True,
75,98,PARENT_OF,AST,AST_VAR,,10.0,,1.0,56.0,,10:41:10:50,10.0,,,True,
76,77,PARENT_OF,AST,string,,10.0,dest_file,0.0,56.0,,10:41:10:50,10.0,dest_file,,True,
76,79,PARENT_OF,AST,string,,10.0, ,1.0,56.0,,10:53:10:56,10.0,,,True,
76,2087,LOOKUP,AST,AST_VAR,,10.0,,1.0,56.0,,10:59:10:67,10.0,,,True,
76,2105,FLOWS_TO,AST,string,,10.0,src_file,0.0,56.0,,10:59:10:67,10.0,src_file,,True,
76,625,LOOKUP,AST,AST_CLOSURE,,10.0,,1.0,56.0,,10:69:24:5,24.0,,,True,
76,625,LOOKUP,Artificial,CFG_FUNC_ENTRY,,,,,111.0,,,,,,True,
76,625,LOOKUP,Artificial,CFG_FUNC_EXIT,,,,,111.0,,,,,,True,
76,2137,FLOWS_TO,AST,string,,10.0,{anon},0.0,111.0,,10::10:,,,,True,
76,2167,FLOWS_TO,AST,,,10.0,,1.0,111.0,,10::10:,,,,True,
76,1771,LOOKUP,AST,AST_PARAM_LIST,,10.0,"err, stdout, stderr",2.0,111.0,,10:69:24:5,24.0,,,True,
76,1771,LOOKUP,AST,AST_PARAM,,10.0,err,0.0,111.0,,10::10:,,,,True,
76,98,FLOWS_TO,AST,,,10.0,any,0.0,111.0,,10::10:,,,,True,
77,78,PARENT_OF,AST,string,,10.0,err,1.0,111.0,,10:70:10:73,10.0,,,True,
79,80,PARENT_OF,AST,,,10.0,any,2.0,111.0,,10::10:,,,,True,
79,97,PARENT_OF,AST,AST_PARAM,,10.0,stdout,1.0,111.0,,10::10:,,,,True,
80,81,PARENT_OF,AST,,,10.0,any,0.0,111.0,,10::10:,,,,True,
80,94,PARENT_OF,AST,string,,10.0,stdout,1.0,111.0,,10:74:10:80,10.0,,,True,
80,95,PARENT_OF,AST,,,10.0,any,2.0,111.0,,10::10:,,,,True,
81,82,PARENT_OF,AST,AST_PARAM,,10.0,stderr,2.0,111.0,,10::10:,,,,True,
81,93,PARENT_OF,AST,,,10.0,any,0.0,111.0,,10::10:,,,,True,
82,83,PARENT_OF,AST,string,,10.0,stderr,1.0,111.0,,10:81:10:87,10.0,,,True,
82,89,PARENT_OF,AST,,,10.0,any,2.0,111.0,,10::10:,,,,True,
82,90,PARENT_OF,AST,,,10.0,,3.0,111.0,,10::10:,,,,True,
83,84,PARENT_OF,AST,AST_STMT_LIST,,10.0,,4.0,111.0,,10:92:24:5,24.0,,,True,
83,86,PARENT_OF,AST,AST_IF,,11.0,,0.0,111.0,,11:8:23:9,23.0,,,True,
83,87,PARENT_OF,AST,AST_IF_ELEM,,11.0,,0.0,111.0,,11:8:23:9,23.0,,,True,
84,85,PARENT_OF,AST,AST_VAR,,11.0,,0.0,111.0,,11:12:11:15,11.0,,,True,
87,88,PARENT_OF,AST,string,,11.0,err,0.0,111.0,,11:12:11:15,11.0,err,,True,
90,91,PARENT_OF,AST,AST_STMT_LIST,,11.0,,1.0,111.0,,11:17:13:9,13.0,,,True,
